DateRep,date,scenario,variable,mean_daily_value,zeile,type,Altersgruppe,mean_daily_value7
2022-02-11,2022-02-11,A,mean/daily_detections_15-2,3411.7,22116,Testpositiv,15-34,4397.3
2022-02-12,2022-02-12,A,mean/daily_detections_15-2,7117.1,22117,Testpositiv,15-34,4619.02857142857
2022-02-13,2022-02-13,A,mean/daily_detections_15-2,4263.1,22118,Testpositiv,15-34,5004.42857142857
2022-02-14,2022-02-14,A,mean/daily_detections_15-2,4192.5,22119,Testpositiv,15-34,5197.61428571429
2022-02-15,2022-02-15,A,mean/daily_detections_15-2,4138,22120,Testpositiv,15-34,5357.27142857143
2022-02-16,2022-02-16,A,mean/daily_detections_15-2,8591.2,22121,Testpositiv,15-34,5526.41428571429
2022-02-17,2022-02-17,A,mean/daily_detections_15-2,4669.7,22122,Testpositiv,15-34,5610.77142857143
2022-02-18,2022-02-18,A,mean/daily_detections_15-2,4529.3,22123,Testpositiv,15-34,5650.98571428572
2022-02-19,2022-02-19,A,mean/daily_detections_15-2,8301.1,22124,Testpositiv,15-34,5658.88571428571
2022-02-20,2022-02-20,A,mean/daily_detections_15-2,4853.6,22125,Testpositiv,15-34,5528.14285714286
2022-02-21,2022-02-21,A,mean/daily_detections_15-2,4474,22126,Testpositiv,15-34,5445.8
2022-02-22,2022-02-22,A,mean/daily_detections_15-2,4193.3,22127,Testpositiv,15-34,5328.38571428571
2022-02-23,2022-02-23,A,mean/daily_detections_15-2,7676,22128,Testpositiv,15-34,5019.91428571429
2022-02-24,2022-02-24,A,mean/daily_detections_15-2,4093.3,22129,Testpositiv,15-34,4828.41428571429
2022-02-25,2022-02-25,A,mean/daily_detections_15-2,3707.4,22130,Testpositiv,15-34,4631.25714285714
2022-02-26,2022-02-26,A,mean/daily_detections_15-2,6141.8,22131,Testpositiv,15-34,4437.02857142857
2022-02-27,2022-02-27,A,mean/daily_detections_15-2,3513.1,22132,Testpositiv,15-34,4012.02857142857
2022-02-28,2022-02-28,A,mean/daily_detections_15-2,3093.9,22133,Testpositiv,15-34,3783.3
2022-03-01,2022-03-01,A,mean/daily_detections_15-2,2833.7,22134,Testpositiv,15-34,3574.58571428571
2022-03-02,2022-03-02,A,mean/daily_detections_15-2,4701,22135,Testpositiv,15-34,3188.05714285714
2022-03-03,2022-03-03,A,mean/daily_detections_15-2,2492.2,22136,Testpositiv,15-34,2972.28571428571
2022-03-04,2022-03-04,A,mean/daily_detections_15-2,2246.4,22137,Testpositiv,15-34,2780.1
2022-03-05,2022-03-05,A,mean/daily_detections_15-2,3436.1,22138,Testpositiv,15-34,2604.58571428571
2022-03-06,2022-03-06,A,mean/daily_detections_15-2,2002.7,22139,Testpositiv,15-34,2278.68571428571
2022-03-07,2022-03-07,A,mean/daily_detections_15-2,1748.6,22140,Testpositiv,15-34,2118.3
2022-03-08,2022-03-08,A,mean/daily_detections_15-2,1605.1,22141,Testpositiv,15-34,1970.61428571429
2022-03-09,2022-03-09,A,mean/daily_detections_15-2,2419.7,22142,Testpositiv,15-34,1724.64285714286
2022-03-10,2022-03-10,A,mean/daily_detections_15-2,1369.5,22143,Testpositiv,15-34,1588.47142857143
2022-03-11,2022-03-11,A,mean/daily_detections_15-2,1212.6,22144,Testpositiv,15-34,1468.82857142857
2022-03-12,2022-03-12,A,mean/daily_detections_15-2,1714.3,22145,Testpositiv,15-34,1356.57142857143
2022-03-13,2022-03-13,A,mean/daily_detections_15-2,1049.5,22146,Testpositiv,15-34,1176.74285714286
2022-03-14,2022-03-14,A,mean/daily_detections_15-2,911.1,22147,Testpositiv,15-34,1081.42857142857
2022-03-15,2022-03-15,A,mean/daily_detections_15-2,819.3,22148,Testpositiv,15-34,999.242857142857
2022-03-16,2022-03-16,A,mean/daily_detections_15-2,1160.9,22149,Testpositiv,15-34,874.342857142857
2022-03-17,2022-03-17,A,mean/daily_detections_15-2,702.3,22150,Testpositiv,15-34,799.6
2022-03-18,2022-03-18,A,mean/daily_detections_15-2,637.3,22151,Testpositiv,15-34,738.828571428572
2022-03-19,2022-03-19,A,mean/daily_detections_15-2,840,22152,Testpositiv,15-34,684.328571428571
2022-03-20,2022-03-20,A,mean/daily_detections_15-2,526.3,22153,Testpositiv,15-34,598.471428571429
2022-03-21,2022-03-21,A,mean/daily_detections_15-2,485.7,22154,Testpositiv,15-34,550.128571428571
2022-03-22,2022-03-22,A,mean/daily_detections_15-2,437.8,22155,Testpositiv,15-34,506.457142857143
2022-03-23,2022-03-23,A,mean/daily_detections_15-2,559.9,22156,Testpositiv,15-34,445.957142857143
2022-03-24,2022-03-24,A,mean/daily_detections_15-2,363.9,22157,Testpositiv,15-34,408.728571428571
2022-03-25,2022-03-25,A,mean/daily_detections_15-2,331.6,22158,Testpositiv,15-34,374.085714285714
2022-03-26,2022-03-26,A,mean/daily_detections_15-2,416.5,22159,Testpositiv,15-34,343.014285714286
2022-03-27,2022-03-27,A,mean/daily_detections_15-2,265.7,22160,Testpositiv,15-34,302.228571428571
2022-03-28,2022-03-28,A,mean/daily_detections_15-2,243.2,22161,Testpositiv,15-34,275.942857142857
2022-03-29,2022-03-29,A,mean/daily_detections_15-2,220.3,22162,Testpositiv,15-34,252.028571428571
2022-03-30,2022-03-30,A,mean/daily_detections_15-2,274.4,22163,Testpositiv,15-34,220.014285714286
2022-03-31,2022-03-31,A,mean/daily_detections_15-2,179.9,22164,Testpositiv,15-34,200.642857142857
2022-04-01,2022-04-01,A,mean/daily_detections_15-2,164.2,22165,Testpositiv,15-34,182.957142857143
2022-04-02,2022-04-02,A,mean/daily_detections_15-2,192.4,22166,Testpositiv,15-34,167.271428571429
2022-04-03,2022-04-03,A,mean/daily_detections_15-2,130.1,22167,Testpositiv,15-34,146.842857142857
2022-04-04,2022-04-04,A,mean/daily_detections_15-2,119.4,22168,Testpositiv,15-34,134.471428571429
2022-04-05,2022-04-05,A,mean/daily_detections_15-2,110.5,22169,Testpositiv,15-34,122.242857142857
2022-04-06,2022-04-06,A,mean/daily_detections_15-2,131.4,22170,Testpositiv,15-34,107.342857142857
2022-04-07,2022-04-07,A,mean/daily_detections_15-2,93.3,22171,Testpositiv,15-34,98.1
2022-04-08,2022-04-08,A,mean/daily_detections_15-2,78.6,22172,Testpositiv,15-34,89.0714285714286
2022-04-09,2022-04-09,A,mean/daily_detections_15-2,88.1,22173,Testpositiv,15-34,81.1857142857143
2022-04-10,2022-04-10,A,mean/daily_detections_15-2,65.4,22174,Testpositiv,15-34,71.2285714285714
2022-04-11,2022-04-11,A,mean/daily_detections_15-2,56.2,22175,Testpositiv,15-34,64.0285714285714
2022-04-12,2022-04-12,A,mean/daily_detections_15-2,55.3,22176,Testpositiv,15-34,57.8571428571429
2022-04-13,2022-04-13,A,mean/daily_detections_15-2,61.7,22177,Testpositiv,15-34,51.2142857142857
2022-04-14,2022-04-14,A,mean/daily_detections_15-2,42.9,22178,Testpositiv,15-34,45.8
2022-04-15,2022-04-15,A,mean/daily_detections_15-2,35.4,22179,Testpositiv,15-34,41.5142857142857
2022-04-16,2022-04-16,A,mean/daily_detections_15-2,41.6,22180,Testpositiv,15-34,36.6714285714286
2022-04-17,2022-04-17,A,mean/daily_detections_15-2,27.5,22181,Testpositiv,15-34,31.4142857142857
2022-04-18,2022-04-18,A,mean/daily_detections_15-2,26.2,22182,Testpositiv,15-34,27.7285714285714
2022-04-19,2022-04-19,A,mean/daily_detections_15-2,21.4,22183,Testpositiv,15-34,24.9714285714286
2022-04-20,2022-04-20,A,mean/daily_detections_15-2,24.9,22184,Testpositiv,15-34,21.6
2022-04-21,2022-04-21,A,mean/daily_detections_15-2,17.1,22185,Testpositiv,15-34,19.5142857142857
2022-04-22,2022-04-22,A,mean/daily_detections_15-2,16.1,22186,Testpositiv,15-34,17.4285714285714
2022-04-23,2022-04-23,A,mean/daily_detections_15-2,18,22187,Testpositiv,15-34,15.9571428571429
2022-04-24,2022-04-24,A,mean/daily_detections_15-2,12.9,22188,Testpositiv,15-34,14.0428571428571
2022-04-25,2022-04-25,A,mean/daily_detections_15-2,11.6,22189,Testpositiv,15-34,12.7571428571429
2022-04-26,2022-04-26,A,mean/daily_detections_15-2,11.1,22190,Testpositiv,15-34,11.5
2022-04-27,2022-04-27,A,mean/daily_detections_15-2,11.5,22191,Testpositiv,15-34,10.0714285714286
2022-04-28,2022-04-28,A,mean/daily_detections_15-2,8.1,22192,Testpositiv,15-34,9.01428571428571
2022-04-29,2022-04-29,A,mean/daily_detections_15-2,7.3,22193,Testpositiv,15-34,8.32857142857143
2022-04-30,2022-04-30,A,mean/daily_detections_15-2,8,22194,Testpositiv,15-34,7.41428571428572
2022-05-01,2022-05-01,A,mean/daily_detections_15-2,5.5,22195,Testpositiv,15-34,6.58571428571429
2022-05-02,2022-05-02,A,mean/daily_detections_15-2,6.8,22196,Testpositiv,15-34,6.05714285714286
2022-05-03,2022-05-03,A,mean/daily_detections_15-2,4.7,22197,Testpositiv,15-34,5.45714285714286
2022-05-04,2022-05-04,A,mean/daily_detections_15-2,5.7,22198,Testpositiv,15-34,
2022-05-05,2022-05-05,A,mean/daily_detections_15-2,4.4,22199,Testpositiv,15-34,
2022-05-06,2022-05-06,A,mean/daily_detections_15-2,3.1,22200,Testpositiv,15-34,
2021-12-04,2021-12-04,B,mean/daily_detections_15-2,0,22201,Testpositiv,15-34,
2021-12-05,2021-12-05,B,mean/daily_detections_15-2,0,22202,Testpositiv,15-34,
2021-12-06,2021-12-06,B,mean/daily_detections_15-2,0.2,22203,Testpositiv,15-34,
2021-12-07,2021-12-07,B,mean/daily_detections_15-2,1,22204,Testpositiv,15-34,0.5
2021-12-08,2021-12-08,B,mean/daily_detections_15-2,1,22205,Testpositiv,15-34,0.728571428571429
2021-12-09,2021-12-09,B,mean/daily_detections_15-2,0.5,22206,Testpositiv,15-34,0.814285714285714
2021-12-10,2021-12-10,B,mean/daily_detections_15-2,0.8,22207,Testpositiv,15-34,0.9
2021-12-11,2021-12-11,B,mean/daily_detections_15-2,1.6,22208,Testpositiv,15-34,1.11428571428571
2021-12-12,2021-12-12,B,mean/daily_detections_15-2,0.6,22209,Testpositiv,15-34,1.21428571428571
2021-12-13,2021-12-13,B,mean/daily_detections_15-2,0.8,22210,Testpositiv,15-34,1.34285714285714
2021-12-14,2021-12-14,B,mean/daily_detections_15-2,2.5,22211,Testpositiv,15-34,1.57142857142857
2021-12-15,2021-12-15,B,mean/daily_detections_15-2,1.7,22212,Testpositiv,15-34,2.08571428571429
2021-12-16,2021-12-16,B,mean/daily_detections_15-2,1.4,22213,Testpositiv,15-34,2.34285714285714
2021-12-17,2021-12-17,B,mean/daily_detections_15-2,2.4,22214,Testpositiv,15-34,2.62857142857143
2021-12-18,2021-12-18,B,mean/daily_detections_15-2,5.2,22215,Testpositiv,15-34,3.38571428571429
2021-12-19,2021-12-19,B,mean/daily_detections_15-2,2.4,22216,Testpositiv,15-34,3.8
2021-12-20,2021-12-20,B,mean/daily_detections_15-2,2.8,22217,Testpositiv,15-34,4.31428571428571
2021-12-21,2021-12-21,B,mean/daily_detections_15-2,7.8,22218,Testpositiv,15-34,4.97142857142857
2021-12-22,2021-12-22,B,mean/daily_detections_15-2,4.6,22219,Testpositiv,15-34,6.25714285714286
2021-12-23,2021-12-23,B,mean/daily_detections_15-2,5,22220,Testpositiv,15-34,6.95714285714286
2021-12-24,2021-12-24,B,mean/daily_detections_15-2,7,22221,Testpositiv,15-34,7.85714285714286
2021-12-25,2021-12-25,B,mean/daily_detections_15-2,14.2,22222,Testpositiv,15-34,9.92857142857143
2021-12-26,2021-12-26,B,mean/daily_detections_15-2,7.3,22223,Testpositiv,15-34,10.8857142857143
2021-12-27,2021-12-27,B,mean/daily_detections_15-2,9.1,22224,Testpositiv,15-34,12.0142857142857
2021-12-28,2021-12-28,B,mean/daily_detections_15-2,22.3,22225,Testpositiv,15-34,13.1
2021-12-29,2021-12-29,B,mean/daily_detections_15-2,11.3,22226,Testpositiv,15-34,16.5142857142857
2021-12-30,2021-12-30,B,mean/daily_detections_15-2,12.9,22227,Testpositiv,15-34,18.5285714285714
2021-12-31,2021-12-31,B,mean/daily_detections_15-2,14.6,22228,Testpositiv,15-34,20.7571428571429
2022-01-01,2022-01-01,B,mean/daily_detections_15-2,38.1,22229,Testpositiv,15-34,26.3714285714286
2022-01-02,2022-01-02,B,mean/daily_detections_15-2,21.4,22230,Testpositiv,15-34,29.7
2022-01-03,2022-01-03,B,mean/daily_detections_15-2,24.7,22231,Testpositiv,15-34,33.1714285714286
2022-01-04,2022-01-04,B,mean/daily_detections_15-2,61.6,22232,Testpositiv,15-34,36.9857142857143
2022-01-05,2022-01-05,B,mean/daily_detections_15-2,34.6,22233,Testpositiv,15-34,47.1285714285714
2022-01-06,2022-01-06,B,mean/daily_detections_15-2,37.2,22234,Testpositiv,15-34,53.1571428571429
2022-01-07,2022-01-07,B,mean/daily_detections_15-2,41.3,22235,Testpositiv,15-34,60.1428571428571
2022-01-08,2022-01-08,B,mean/daily_detections_15-2,109.1,22236,Testpositiv,15-34,75.7428571428572
2022-01-09,2022-01-09,B,mean/daily_detections_15-2,63.6,22237,Testpositiv,15-34,83.6142857142857
2022-01-10,2022-01-10,B,mean/daily_detections_15-2,73.6,22238,Testpositiv,15-34,92.5
2022-01-11,2022-01-11,B,mean/daily_detections_15-2,170.8,22239,Testpositiv,15-34,103.457142857143
2022-01-12,2022-01-12,B,mean/daily_detections_15-2,89.7,22240,Testpositiv,15-34,131.628571428571
2022-01-13,2022-01-13,B,mean/daily_detections_15-2,99.4,22241,Testpositiv,15-34,146.728571428571
2022-01-14,2022-01-14,B,mean/daily_detections_15-2,118,22242,Testpositiv,15-34,162.257142857143
2022-01-15,2022-01-15,B,mean/daily_detections_15-2,306.3,22243,Testpositiv,15-34,205.085714285714
2022-01-16,2022-01-16,B,mean/daily_detections_15-2,169.3,22244,Testpositiv,15-34,230.714285714286
2022-01-17,2022-01-17,B,mean/daily_detections_15-2,182.3,22245,Testpositiv,15-34,257.9
2022-01-18,2022-01-18,B,mean/daily_detections_15-2,470.6,22246,Testpositiv,15-34,287.285714285714
2022-01-19,2022-01-19,B,mean/daily_detections_15-2,269.1,22247,Testpositiv,15-34,356.128571428571
2022-01-20,2022-01-20,B,mean/daily_detections_15-2,289.7,22248,Testpositiv,15-34,396.328571428571
2022-01-21,2022-01-21,B,mean/daily_detections_15-2,323.7,22249,Testpositiv,15-34,441.9
2022-01-22,2022-01-22,B,mean/daily_detections_15-2,788.2,22250,Testpositiv,15-34,549.557142857143
2022-01-23,2022-01-23,B,mean/daily_detections_15-2,450.7,22251,Testpositiv,15-34,609.085714285714
2022-01-24,2022-01-24,B,mean/daily_detections_15-2,501.3,22252,Testpositiv,15-34,673.185714285714
2022-01-25,2022-01-25,B,mean/daily_detections_15-2,1224.2,22253,Testpositiv,15-34,746.185714285714
2022-01-26,2022-01-26,B,mean/daily_detections_15-2,685.8,22254,Testpositiv,15-34,922.642857142857
2022-01-27,2022-01-27,B,mean/daily_detections_15-2,738.4,22255,Testpositiv,15-34,1019.75714285714
2022-01-28,2022-01-28,B,mean/daily_detections_15-2,834.7,22256,Testpositiv,15-34,1124.22857142857
2022-01-29,2022-01-29,B,mean/daily_detections_15-2,2023.4,22257,Testpositiv,15-34,1363.24285714286
2022-01-30,2022-01-30,B,mean/daily_detections_15-2,1130.5,22258,Testpositiv,15-34,1506.97142857143
2022-01-31,2022-01-31,B,mean/daily_detections_15-2,1232.6,22259,Testpositiv,15-34,1660.78571428571
2022-02-01,2022-02-01,B,mean/daily_detections_15-2,2897.3,22260,Testpositiv,15-34,1823.82857142857
2022-02-02,2022-02-02,B,mean/daily_detections_15-2,1691.9,22261,Testpositiv,15-34,2178.91428571429
2022-02-03,2022-02-03,B,mean/daily_detections_15-2,1815.1,22262,Testpositiv,15-34,2379.11428571429
2022-02-04,2022-02-04,B,mean/daily_detections_15-2,1976,22263,Testpositiv,15-34,2583.37142857143
2022-02-05,2022-02-05,B,mean/daily_detections_15-2,4509,22264,Testpositiv,15-34,2998.04285714286
2022-02-06,2022-02-06,B,mean/daily_detections_15-2,2531.9,22265,Testpositiv,15-34,3254.88571428571
2022-02-07,2022-02-07,B,mean/daily_detections_15-2,2662.4,22266,Testpositiv,15-34,3490.64285714286
2022-02-08,2022-02-08,B,mean/daily_detections_15-2,5800,22267,Testpositiv,15-34,3713.22857142857
2022-02-09,2022-02-09,B,mean/daily_detections_15-2,3489.8,22268,Testpositiv,15-34,4143.5
2022-02-10,2022-02-10,B,mean/daily_detections_15-2,3465.4,22269,Testpositiv,15-34,4377.68571428571
2022-02-11,2022-02-11,B,mean/daily_detections_15-2,3534.1,22270,Testpositiv,15-34,4575.7
2022-02-12,2022-02-12,B,mean/daily_detections_15-2,7520.9,22271,Testpositiv,15-34,4877.58571428571
2022-02-13,2022-02-13,B,mean/daily_detections_15-2,4171.2,22272,Testpositiv,15-34,5044.04285714286
2022-02-14,2022-02-14,B,mean/daily_detections_15-2,4048.5,22273,Testpositiv,15-34,5178.4
2022-02-15,2022-02-15,B,mean/daily_detections_15-2,7913.2,22274,Testpositiv,15-34,5270.45714285714
2022-02-16,2022-02-16,B,mean/daily_detections_15-2,4655,22275,Testpositiv,15-34,5341.11428571429
2022-02-17,2022-02-17,B,mean/daily_detections_15-2,4405.9,22276,Testpositiv,15-34,5352.57142857143
2022-02-18,2022-02-18,B,mean/daily_detections_15-2,4178.5,22277,Testpositiv,15-34,5341.82857142857
2022-02-19,2022-02-19,B,mean/daily_detections_15-2,8015.5,22278,Testpositiv,15-34,5183.25714285714
2022-02-20,2022-02-20,B,mean/daily_detections_15-2,4251.4,22279,Testpositiv,15-34,5075.07142857143
2022-02-21,2022-02-21,B,mean/daily_detections_15-2,3973.3,22280,Testpositiv,15-34,4941.31428571429
2022-02-22,2022-02-22,B,mean/daily_detections_15-2,6803.2,22281,Testpositiv,15-34,4801.47142857143
2022-02-23,2022-02-23,B,mean/daily_detections_15-2,3897.7,22282,Testpositiv,15-34,4450.6
2022-02-24,2022-02-24,B,mean/daily_detections_15-2,3469.6,22283,Testpositiv,15-34,4258.37142857143
2022-02-25,2022-02-25,B,mean/daily_detections_15-2,3199.6,22284,Testpositiv,15-34,4069.05714285714
2022-02-26,2022-02-26,B,mean/daily_detections_15-2,5559.4,22285,Testpositiv,15-34,3694.9
2022-02-27,2022-02-27,B,mean/daily_detections_15-2,2905.8,22286,Testpositiv,15-34,3477.35714285714
2022-02-28,2022-02-28,B,mean/daily_detections_15-2,2648.1,22287,Testpositiv,15-34,3282.28571428571
2022-03-01,2022-03-01,B,mean/daily_detections_15-2,4184.1,22288,Testpositiv,15-34,3101.02857142857
2022-03-02,2022-03-02,B,mean/daily_detections_15-2,2374.9,22289,Testpositiv,15-34,2741.64285714286
2022-03-03,2022-03-03,B,mean/daily_detections_15-2,2104.1,22290,Testpositiv,15-34,2558.82857142857
2022-03-04,2022-03-04,B,mean/daily_detections_15-2,1930.8,22291,Testpositiv,15-34,2395.02857142857
2022-03-05,2022-03-05,B,mean/daily_detections_15-2,3043.7,22292,Testpositiv,15-34,2108.14285714286
2022-03-06,2022-03-06,B,mean/daily_detections_15-2,1626.1,22293,Testpositiv,15-34,1948.37142857143
2022-03-07,2022-03-07,B,mean/daily_detections_15-2,1501.5,22294,Testpositiv,15-34,1810.24285714286
2022-03-08,2022-03-08,B,mean/daily_detections_15-2,2175.9,22295,Testpositiv,15-34,1683.47142857143
2022-03-09,2022-03-09,B,mean/daily_detections_15-2,1256.5,22296,Testpositiv,15-34,1465.22857142857
2022-03-10,2022-03-10,B,mean/daily_detections_15-2,1137.2,22297,Testpositiv,15-34,1359.72857142857
2022-03-11,2022-03-11,B,mean/daily_detections_15-2,1043.4,22298,Testpositiv,15-34,1260.4
2022-03-12,2022-03-12,B,mean/daily_detections_15-2,1516,22299,Testpositiv,15-34,1104.08571428571
2022-03-13,2022-03-13,B,mean/daily_detections_15-2,887.6,22300,Testpositiv,15-34,1019.24285714286
2022-03-14,2022-03-14,B,mean/daily_detections_15-2,806.2,22301,Testpositiv,15-34,942.7
2022-03-15,2022-03-15,B,mean/daily_detections_15-2,1081.7,22302,Testpositiv,15-34,872.871428571429
2022-03-16,2022-03-16,B,mean/daily_detections_15-2,662.6,22303,Testpositiv,15-34,763.071428571429
2022-03-17,2022-03-17,B,mean/daily_detections_15-2,601.4,22304,Testpositiv,15-34,703.7
2022-03-18,2022-03-18,B,mean/daily_detections_15-2,554.6,22305,Testpositiv,15-34,648.657142857143
2022-03-19,2022-03-19,B,mean/daily_detections_15-2,747.4,22306,Testpositiv,15-34,571.571428571429
2022-03-20,2022-03-20,B,mean/daily_detections_15-2,472,22307,Testpositiv,15-34,527.342857142857
2022-03-21,2022-03-21,B,mean/daily_detections_15-2,420.9,22308,Testpositiv,15-34,488.828571428571
2022-03-22,2022-03-22,B,mean/daily_detections_15-2,542.1,22309,Testpositiv,15-34,450.457142857143
2022-03-23,2022-03-23,B,mean/daily_detections_15-2,353,22310,Testpositiv,15-34,396.614285714286
2022-03-24,2022-03-24,B,mean/daily_detections_15-2,331.8,22311,Testpositiv,15-34,363.871428571429
2022-03-25,2022-03-25,B,mean/daily_detections_15-2,286,22312,Testpositiv,15-34,334.585714285714
2022-03-26,2022-03-26,B,mean/daily_detections_15-2,370.5,22313,Testpositiv,15-34,295.342857142857
2022-03-27,2022-03-27,B,mean/daily_detections_15-2,242.8,22314,Testpositiv,15-34,270.671428571429
2022-03-28,2022-03-28,B,mean/daily_detections_15-2,215.9,22315,Testpositiv,15-34,245.942857142857
2022-03-29,2022-03-29,B,mean/daily_detections_15-2,267.4,22316,Testpositiv,15-34,225.971428571429
2022-03-30,2022-03-30,B,mean/daily_detections_15-2,180.3,22317,Testpositiv,15-34,197.971428571429
2022-03-31,2022-03-31,B,mean/daily_detections_15-2,158.7,22318,Testpositiv,15-34,180.314285714286
2022-04-01,2022-04-01,B,mean/daily_detections_15-2,146.2,22319,Testpositiv,15-34,163.642857142857
2022-04-02,2022-04-02,B,mean/daily_detections_15-2,174.5,22320,Testpositiv,15-34,143.714285714286
2022-04-03,2022-04-03,B,mean/daily_detections_15-2,119.2,22321,Testpositiv,15-34,130.357142857143
2022-04-04,2022-04-04,B,mean/daily_detections_15-2,99.2,22322,Testpositiv,15-34,118.542857142857
2022-04-05,2022-04-05,B,mean/daily_detections_15-2,127.9,22323,Testpositiv,15-34,106.485714285714
2022-04-06,2022-04-06,B,mean/daily_detections_15-2,86.8,22324,Testpositiv,15-34,93.2571428571429
2022-04-07,2022-04-07,B,mean/daily_detections_15-2,76,22325,Testpositiv,15-34,83.7285714285714
2022-04-08,2022-04-08,B,mean/daily_detections_15-2,61.8,22326,Testpositiv,15-34,76.7285714285714
2022-04-09,2022-04-09,B,mean/daily_detections_15-2,81.9,22327,Testpositiv,15-34,66.1
2022-04-10,2022-04-10,B,mean/daily_detections_15-2,52.5,22328,Testpositiv,15-34,59.2428571428571
2022-04-11,2022-04-11,B,mean/daily_detections_15-2,50.2,22329,Testpositiv,15-34,53.4285714285714
2022-04-12,2022-04-12,B,mean/daily_detections_15-2,53.5,22330,Testpositiv,15-34,49.0285714285714
2022-04-13,2022-04-13,B,mean/daily_detections_15-2,38.8,22331,Testpositiv,15-34,42.4285714285714
2022-04-14,2022-04-14,B,mean/daily_detections_15-2,35.3,22332,Testpositiv,15-34,38.2714285714286
2022-04-15,2022-04-15,B,mean/daily_detections_15-2,31,22333,Testpositiv,15-34,34.4285714285714
2022-04-16,2022-04-16,B,mean/daily_detections_15-2,35.7,22334,Testpositiv,15-34,30.2571428571429
2022-04-17,2022-04-17,B,mean/daily_detections_15-2,23.4,22335,Testpositiv,15-34,28
2022-04-18,2022-04-18,B,mean/daily_detections_15-2,23.3,22336,Testpositiv,15-34,25.4571428571429
2022-04-19,2022-04-19,B,mean/daily_detections_15-2,24.3,22337,Testpositiv,15-34,23.3714285714286
2022-04-20,2022-04-20,B,mean/daily_detections_15-2,23,22338,Testpositiv,15-34,20.6428571428571
2022-04-21,2022-04-21,B,mean/daily_detections_15-2,17.5,22339,Testpositiv,15-34,19.0714285714286
2022-04-22,2022-04-22,B,mean/daily_detections_15-2,16.4,22340,Testpositiv,15-34,17.5
2022-04-23,2022-04-23,B,mean/daily_detections_15-2,16.6,22341,Testpositiv,15-34,15.8428571428571
2022-04-24,2022-04-24,B,mean/daily_detections_15-2,12.4,22342,Testpositiv,15-34,13.6428571428571
2022-04-25,2022-04-25,B,mean/daily_detections_15-2,12.3,22343,Testpositiv,15-34,12.2714285714286
2022-04-26,2022-04-26,B,mean/daily_detections_15-2,12.7,22344,Testpositiv,15-34,10.8857142857143
2022-04-27,2022-04-27,B,mean/daily_detections_15-2,7.6,22345,Testpositiv,15-34,9.52857142857143
2022-04-28,2022-04-28,B,mean/daily_detections_15-2,7.9,22346,Testpositiv,15-34,8.44285714285714
2022-04-29,2022-04-29,B,mean/daily_detections_15-2,6.7,22347,Testpositiv,15-34,7.38571428571429
2022-04-30,2022-04-30,B,mean/daily_detections_15-2,7.1,22348,Testpositiv,15-34,
2022-05-01,2022-05-01,B,mean/daily_detections_15-2,4.8,22349,Testpositiv,15-34,
2022-05-02,2022-05-02,B,mean/daily_detections_15-2,4.9,22350,Testpositiv,15-34,
2021-12-08,2021-12-08,C,mean/daily_detections_15-2,0,22351,Testpositiv,15-34,
2021-12-09,2021-12-09,C,mean/daily_detections_15-2,0.2,22352,Testpositiv,15-34,
2021-12-10,2021-12-10,C,mean/daily_detections_15-2,0.2,22353,Testpositiv,15-34,
2021-12-11,2021-12-11,C,mean/daily_detections_15-2,0.7,22354,Testpositiv,15-34,0.371428571428571
2021-12-12,2021-12-12,C,mean/daily_detections_15-2,0.3,22355,Testpositiv,15-34,0.8
2021-12-13,2021-12-13,C,mean/daily_detections_15-2,0.5,22356,Testpositiv,15-34,0.8
2021-12-14,2021-12-14,C,mean/daily_detections_15-2,0.7,22357,Testpositiv,15-34,0.957142857142857
2021-12-15,2021-12-15,C,mean/daily_detections_15-2,3,22358,Testpositiv,15-34,1.15714285714286
2021-12-16,2021-12-16,C,mean/daily_detections_15-2,0.2,22359,Testpositiv,15-34,1.35714285714286
2021-12-17,2021-12-17,C,mean/daily_detections_15-2,1.3,22360,Testpositiv,15-34,1.51428571428571
2021-12-18,2021-12-18,C,mean/daily_detections_15-2,2.1,22361,Testpositiv,15-34,1.65714285714286
2021-12-19,2021-12-19,C,mean/daily_detections_15-2,1.7,22362,Testpositiv,15-34,1.77142857142857
2021-12-20,2021-12-20,C,mean/daily_detections_15-2,1.6,22363,Testpositiv,15-34,2.21428571428571
2021-12-21,2021-12-21,C,mean/daily_detections_15-2,1.7,22364,Testpositiv,15-34,2.44285714285714
2021-12-22,2021-12-22,C,mean/daily_detections_15-2,3.8,22365,Testpositiv,15-34,3.42857142857143
2021-12-23,2021-12-23,C,mean/daily_detections_15-2,3.3,22366,Testpositiv,15-34,3.97142857142857
2021-12-24,2021-12-24,C,mean/daily_detections_15-2,2.9,22367,Testpositiv,15-34,4.48571428571429
2021-12-25,2021-12-25,C,mean/daily_detections_15-2,9,22368,Testpositiv,15-34,5.07142857142857
2021-12-26,2021-12-26,C,mean/daily_detections_15-2,5.5,22369,Testpositiv,15-34,6.7
2021-12-27,2021-12-27,C,mean/daily_detections_15-2,5.2,22370,Testpositiv,15-34,7.47142857142857
2021-12-28,2021-12-28,C,mean/daily_detections_15-2,5.8,22371,Testpositiv,15-34,8.57142857142857
2021-12-29,2021-12-29,C,mean/daily_detections_15-2,15.2,22372,Testpositiv,15-34,10.9857142857143
2021-12-30,2021-12-30,C,mean/daily_detections_15-2,8.7,22373,Testpositiv,15-34,12.0857142857143
